time,OD,well,strain,carbon_source
63:29:10,1.023,E4,oa,51
63:59:10,1.004,E4,oa,51
64:29:10,0.994,E4,oa,51
64:59:10,1.008,E4,oa,51
65:29:10,1.026,E4,oa,51
65:59:10,0.994,E4,oa,51
66:29:10,1.014,E4,oa,51
66:59:10,1.007,E4,oa,51
67:29:10,1.005,E4,oa,51
67:59:10,0.986,E4,oa,51
68:29:10,0.998,E4,oa,51
68:59:10,1.008,E4,oa,51
69:29:10,0.988,E4,oa,51
69:59:10,0.991,E4,oa,51
70:29:10,0.981,E4,oa,51
70:59:10,0.988,E4,oa,51
71:29:10,0.993,E4,oa,51
71:59:10,0.98,E4,oa,51
72:29:10,0.972,E4,oa,51
72:59:10,0.969,E4,oa,51
73:29:10,0.964,E4,oa,51
73:59:10,0.957,E4,oa,51
74:29:10,0.959,E4,oa,51
74:59:10,0.966,E4,oa,51
75:29:10,0.951,E4,oa,51
0:29:10,0.0994,E5,at,51
0:59:10,0.0986,E5,at,51
1:29:10,0.0974,E5,at,51
1:59:10,0.0965,E5,at,51
2:29:10,0.0964,E5,at,51
2:59:10,0.0961,E5,at,51
3:29:10,0.0961,E5,at,51
3:59:10,0.0965,E5,at,51
4:29:10,0.0966,E5,at,51
4:59:10,0.0973,E5,at,51
5:29:10,0.0975,E5,at,51
5:59:10,0.0983,E5,at,51
6:29:10,0.1031,E5,at,51
6:59:10,0.1068,E5,at,51
7:29:10,0.1126,E5,at,51
7:59:10,0.1189,E5,at,51
8:29:10,0.124,E5,at,51
8:59:10,0.1312,E5,at,51
9:29:10,0.1437,E5,at,51
9:59:10,0.1529,E5,at,51
10:29:10,0.1794,E5,at,51
10:59:10,0.1896,E5,at,51
11:29:10,0.1978,E5,at,51
11:59:10,0.202,E5,at,51
12:29:10,0.207,E5,at,51
12:59:10,0.2186,E5,at,51
13:29:10,0.2299,E5,at,51
13:59:10,0.2316,E5,at,51
14:29:10,0.2492,E5,at,51
14:59:10,0.2354,E5,at,51
15:29:10,0.2556,E5,at,51
15:59:10,0.2431,E5,at,51
16:29:10,0.2479,E5,at,51
16:59:10,0.2715,E5,at,51
17:29:10,0.2586,E5,at,51
17:59:10,0.269,E5,at,51
18:29:10,0.294,E5,at,51
18:59:10,0.2816,E5,at,51
19:29:10,0.2911,E5,at,51
19:59:10,0.2999,E5,at,51
20:29:10,0.3176,E5,at,51
20:59:10,0.3295,E5,at,51
21:29:10,0.3339,E5,at,51
21:59:10,0.3544,E5,at,51
22:29:10,0.3787,E5,at,51
22:59:10,0.3857,E5,at,51
23:29:10,0.4164,E5,at,51
23:59:10,0.4341,E5,at,51
24:29:10,0.4534,E5,at,51
24:59:10,0.4801,E5,at,51
25:29:10,0.4798,E5,at,51
25:59:10,0.5175,E5,at,51
26:29:10,0.5379,E5,at,51
26:59:10,0.554,E5,at,51
27:29:10,0.578,E5,at,51
27:59:10,0.5938,E5,at,51
28:29:10,0.6098,E5,at,51
28:59:10,0.626,E5,at,51
29:29:10,0.6691,E5,at,51
29:59:10,0.6795,E5,at,51
30:29:10,0.6961,E5,at,51
30:59:10,0.7198,E5,at,51
31:29:10,0.7303,E5,at,51
31:59:10,0.745,E5,at,51
32:29:10,0.7602,E5,at,51
32:59:10,0.7624,E5,at,51
33:29:10,0.808,E5,at,51
33:59:10,0.7875,E5,at,51
34:29:10,0.802,E5,at,51
34:59:10,0.8091,E5,at,51
35:29:10,0.8216,E5,at,51
35:59:10,0.8315,E5,at,51
36:29:10,0.8391,E5,at,51
36:59:10,0.8494,E5,at,51
37:29:10,0.8627,E5,at,51
37:59:10,0.8678,E5,at,51
38:29:10,0.8788,E5,at,51
38:59:10,0.8906,E5,at,51
39:29:10,0.9118,E5,at,51
39:59:10,0.8971,E5,at,51
40:29:10,0.9024,E5,at,51
40:59:10,0.9272,E5,at,51
41:29:10,0.9211,E5,at,51
41:59:10,0.9399,E5,at,51
42:29:10,0.9361,E5,at,51
42:59:10,0.9488,E5,at,51
43:29:10,0.9582,E5,at,51
43:59:10,0.9645,E5,at,51
44:29:10,0.9685,E5,at,51
44:59:10,0.9765,E5,at,51
45:29:10,0.9764,E5,at,51
45:59:10,0.9569,E5,at,51
46:29:10,0.9616,E5,at,51
46:59:10,0.9656,E5,at,51
47:29:10,0.97,E5,at,51
47:59:10,0.9611,E5,at,51
48:29:10,0.9533,E5,at,51
48:59:10,0.9569,E5,at,51
49:29:10,0.9616,E5,at,51
49:59:10,0.9633,E5,at,51
50:29:10,0.9648,E5,at,51
50:59:10,0.9638,E5,at,51
51:29:10,0.9589,E5,at,51
51:59:10,0.9486,E5,at,51
52:29:10,0.9427,E5,at,51
52:59:10,0.9333,E5,at,51
53:29:10,0.9241,E5,at,51
53:59:10,0.9179,E5,at,51
54:29:10,0.9099,E5,at,51
54:59:10,0.9046,E5,at,51
55:29:10,0.9017,E5,at,51
55:59:10,0.8978,E5,at,51
56:29:10,0.8959,E5,at,51
56:59:10,0.8955,E5,at,51
57:29:10,0.8985,E5,at,51
57:59:10,0.8997,E5,at,51
58:29:10,0.896,E5,at,51
58:59:10,0.8896,E5,at,51
59:29:10,0.8881,E5,at,51
59:59:10,0.8824,E5,at,51
60:29:10,0.8779,E5,at,51
60:59:10,0.8779,E5,at,51
61:29:10,0.8726,E5,at,51
61:59:10,0.8685,E5,at,51
62:29:10,0.8662,E5,at,51
62:59:10,0.8611,E5,at,51
63:29:10,0.858,E5,at,51
63:59:10,0.8541,E5,at,51
64:29:10,0.8472,E5,at,51
64:59:10,0.8471,E5,at,51
65:29:10,0.8455,E5,at,51
65:59:10,0.8445,E5,at,51
66:29:10,0.84,E5,at,51
66:59:10,0.837,E5,at,51
67:29:10,0.8353,E5,at,51
67:59:10,0.8304,E5,at,51
68:29:10,0.8281,E5,at,51
68:59:10,0.8266,E5,at,51
69:29:10,0.8266,E5,at,51
69:59:10,0.8261,E5,at,51
70:29:10,0.8242,E5,at,51
70:59:10,0.8215,E5,at,51
71:29:10,0.8178,E5,at,51
71:59:10,0.8163,E5,at,51
72:29:10,0.81,E5,at,51
72:59:10,0.8082,E5,at,51
73:29:10,0.8081,E5,at,51
73:59:10,0.8096,E5,at,51
74:29:10,0.802,E5,at,51
74:59:10,0.803,E5,at,51
75:29:10,0.8009,E5,at,51
Unnamed: 152,,E5,at,51
0:29:10,0.091,E5,oa,51
0:59:10,0.091,E5,oa,51
1:29:10,0.091,E5,oa,51
1:59:10,0.09,E5,oa,51
2:29:10,0.09,E5,oa,51
2:59:10,0.09,E5,oa,51
3:29:10,0.089,E5,oa,51
3:59:10,0.089,E5,oa,51
4:29:10,0.089,E5,oa,51
4:59:10,0.089,E5,oa,51
5:29:10,0.091,E5,oa,51
5:59:10,0.096,E5,oa,51
6:29:10,0.099,E5,oa,51
6:59:10,0.1,E5,oa,51
7:29:10,0.102,E5,oa,51
7:59:10,0.102,E5,oa,51
8:29:10,0.104,E5,oa,51
8:59:10,0.106,E5,oa,51
9:29:10,0.11,E5,oa,51
9:59:10,0.113,E5,oa,51
10:29:10,0.117,E5,oa,51
10:59:10,0.121,E5,oa,51
11:29:10,0.126,E5,oa,51
11:59:10,0.131,E5,oa,51
12:29:10,0.138,E5,oa,51
12:59:10,0.143,E5,oa,51
13:29:10,0.149,E5,oa,51
13:59:10,0.155,E5,oa,51
14:29:10,0.162,E5,oa,51
14:59:10,0.168,E5,oa,51
15:29:10,0.172,E5,oa,51
15:59:10,0.172,E5,oa,51
16:29:10,0.179,E5,oa,51
16:59:10,0.187,E5,oa,51
17:29:10,0.196,E5,oa,51
17:59:10,0.211,E5,oa,51
18:29:10,0.225,E5,oa,51
18:59:10,0.243,E5,oa,51
19:29:10,0.261,E5,oa,51
19:59:10,0.269,E5,oa,51
20:29:10,0.277,E5,oa,51
20:59:10,0.29,E5,oa,51
21:29:10,0.306,E5,oa,51
21:59:10,0.322,E5,oa,51
22:29:10,0.347,E5,oa,51
22:59:10,0.42,E5,oa,51
23:29:10,0.386,E5,oa,51
23:59:10,0.406,E5,oa,51
24:29:10,0.518,E5,oa,51
24:59:10,0.605,E5,oa,51
25:29:10,0.648,E5,oa,51
25:59:10,0.686,E5,oa,51
26:29:10,0.714,E5,oa,51
26:59:10,0.726,E5,oa,51
27:29:10,0.747,E5,oa,51
27:59:10,0.76,E5,oa,51
28:29:10,0.779,E5,oa,51
28:59:10,0.784,E5,oa,51
29:29:10,0.824,E5,oa,51
29:59:10,0.821,E5,oa,51
30:29:10,0.841,E5,oa,51
30:59:10,0.85,E5,oa,51
31:29:10,0.868,E5,oa,51
31:59:10,0.889,E5,oa,51
32:29:10,0.918,E5,oa,51
32:59:10,0.937,E5,oa,51
33:29:10,0.953,E5,oa,51
33:59:10,0.953,E5,oa,51
34:29:10,0.974,E5,oa,51
34:59:10,0.961,E5,oa,51
35:29:10,0.986,E5,oa,51
35:59:10,0.995,E5,oa,51
36:29:10,1.007,E5,oa,51
36:59:10,1.026,E5,oa,51
37:29:10,1.036,E5,oa,51
37:59:10,1.055,E5,oa,51
38:29:10,1.052,E5,oa,51
38:59:10,1.066,E5,oa,51
39:29:10,1.066,E5,oa,51
39:59:10,1.087,E5,oa,51
40:29:10,1.1,E5,oa,51
40:59:10,1.109,E5,oa,51
41:29:10,1.107,E5,oa,51
41:59:10,1.124,E5,oa,51
42:29:10,1.189,E5,oa,51
42:59:10,1.18,E5,oa,51
43:29:10,1.17,E5,oa,51
43:59:10,1.176,E5,oa,51
44:29:10,1.163,E5,oa,51
44:59:10,1.187,E5,oa,51
45:29:10,1.162,E5,oa,51
45:59:10,1.169,E5,oa,51
46:29:10,1.149,E5,oa,51
46:59:10,1.137,E5,oa,51
47:29:10,1.123,E5,oa,51
47:59:10,1.12,E5,oa,51
48:29:10,1.118,E5,oa,51
48:59:10,1.159,E5,oa,51
49:29:10,1.152,E5,oa,51
49:59:10,1.107,E5,oa,51
50:29:10,1.121,E5,oa,51
50:59:10,1.088,E5,oa,51
51:29:10,1.124,E5,oa,51
51:59:10,1.123,E5,oa,51
52:29:10,1.112,E5,oa,51
52:59:10,1.119,E5,oa,51
53:29:10,1.097,E5,oa,51
53:59:10,1.108,E5,oa,51
54:29:10,1.087,E5,oa,51
54:59:10,1.098,E5,oa,51
55:29:10,1.08,E5,oa,51
55:59:10,1.088,E5,oa,51
56:29:10,1.07,E5,oa,51
56:59:10,1.07,E5,oa,51
57:29:10,1.056,E5,oa,51
57:59:10,1.07,E5,oa,51
58:29:10,1.041,E5,oa,51
58:59:10,1.046,E5,oa,51
59:29:10,1.028,E5,oa,51
59:59:10,1.03,E5,oa,51
60:29:10,1.041,E5,oa,51
60:59:10,1.047,E5,oa,51
61:29:10,1.013,E5,oa,51
61:59:10,1.011,E5,oa,51
62:29:10,1.028,E5,oa,51
62:59:10,0.992,E5,oa,51
63:29:10,1.015,E5,oa,51
63:59:10,1.0,E5,oa,51
64:29:10,0.991,E5,oa,51
64:59:10,1.005,E5,oa,51
65:29:10,1.018,E5,oa,51
65:59:10,0.991,E5,oa,51
66:29:10,1.008,E5,oa,51
66:59:10,1.003,E5,oa,51
67:29:10,0.999,E5,oa,51
67:59:10,0.984,E5,oa,51
68:29:10,0.994,E5,oa,51
68:59:10,1.003,E5,oa,51
69:29:10,0.987,E5,oa,51
69:59:10,0.989,E5,oa,51
70:29:10,0.98,E5,oa,51
70:59:10,0.987,E5,oa,51
71:29:10,0.991,E5,oa,51
71:59:10,0.98,E5,oa,51
72:29:10,0.973,E5,oa,51
72:59:10,0.971,E5,oa,51
73:29:10,0.965,E5,oa,51
73:59:10,0.961,E5,oa,51
74:29:10,0.963,E5,oa,51
74:59:10,0.97,E5,oa,51
75:29:10,0.956,E5,oa,51
0:29:10,0.0999,E6,at,51
0:59:10,0.0993,E6,at,51
1:29:10,0.0976,E6,at,51
1:59:10,0.0966,E6,at,51
2:29:10,0.0966,E6,at,51
2:59:10,0.0962,E6,at,51
3:29:10,0.0959,E6,at,51
3:59:10,0.0957,E6,at,51
4:29:10,0.096,E6,at,51
4:59:10,0.0963,E6,at,51
5:29:10,0.0981,E6,at,51
5:59:10,0.1011,E6,at,51
6:29:10,0.1029,E6,at,51
6:59:10,0.1089,E6,at,51
7:29:10,0.1111,E6,at,51
7:59:10,0.1163,E6,at,51
8:29:10,0.121,E6,at,51
8:59:10,0.1279,E6,at,51
9:29:10,0.1383,E6,at,51
9:59:10,0.1481,E6,at,51
10:29:10,0.168,E6,at,51
10:59:10,0.1806,E6,at,51
11:29:10,0.1899,E6,at,51
11:59:10,0.2012,E6,at,51
12:29:10,0.2075,E6,at,51
12:59:10,0.2139,E6,at,51
13:29:10,0.2246,E6,at,51
13:59:10,0.2287,E6,at,51
14:29:10,0.2481,E6,at,51
14:59:10,0.238,E6,at,51
15:29:10,0.2595,E6,at,51
15:59:10,0.2653,E6,at,51
16:29:10,0.2776,E6,at,51
16:59:10,0.2777,E6,at,51
17:29:10,0.2665,E6,at,51
17:59:10,0.2609,E6,at,51
18:29:10,0.2636,E6,at,51
18:59:10,0.2848,E6,at,51
19:29:10,0.2934,E6,at,51
19:59:10,0.304,E6,at,51
20:29:10,0.3056,E6,at,51
20:59:10,0.322,E6,at,51
21:29:10,0.3379,E6,at,51
21:59:10,0.3529,E6,at,51
22:29:10,0.3706,E6,at,51
22:59:10,0.4002,E6,at,51
23:29:10,0.4186,E6,at,51
23:59:10,0.4331,E6,at,51
24:29:10,0.4498,E6,at,51
24:59:10,0.4659,E6,at,51
25:29:10,0.4944,E6,at,51
25:59:10,0.5127,E6,at,51
26:29:10,0.5398,E6,at,51
26:59:10,0.5692,E6,at,51
27:29:10,0.5745,E6,at,51
27:59:10,0.6028,E6,at,51
28:29:10,0.6157,E6,at,51
28:59:10,0.638,E6,at,51
29:29:10,0.6657,E6,at,51
29:59:10,0.6916,E6,at,51
30:29:10,0.7079,E6,at,51
30:59:10,0.7162,E6,at,51
31:29:10,0.7409,E6,at,51
31:59:10,0.7463,E6,at,51
32:29:10,0.7633,E6,at,51
32:59:10,0.7823,E6,at,51
33:29:10,0.8061,E6,at,51
33:59:10,0.802,E6,at,51
34:29:10,0.8278,E6,at,51
34:59:10,0.8259,E6,at,51
35:29:10,0.8383,E6,at,51
35:59:10,0.8386,E6,at,51
36:29:10,0.8551,E6,at,51
36:59:10,0.8568,E6,at,51
37:29:10,0.8733,E6,at,51
37:59:10,0.8828,E6,at,51
38:29:10,0.8929,E6,at,51
38:59:10,0.9142,E6,at,51
39:29:10,0.9215,E6,at,51
39:59:10,0.9106,E6,at,51
40:29:10,0.9204,E6,at,51
40:59:10,0.9268,E6,at,51
41:29:10,0.9358,E6,at,51
41:59:10,0.9463,E6,at,51
42:29:10,0.9459,E6,at,51
42:59:10,0.9536,E6,at,51
43:29:10,0.9583,E6,at,51
43:59:10,0.9722,E6,at,51
44:29:10,0.9829,E6,at,51
44:59:10,0.9663,E6,at,51
45:29:10,0.9648,E6,at,51
45:59:10,0.9648,E6,at,51
46:29:10,0.9705,E6,at,51
46:59:10,0.9679,E6,at,51
47:29:10,0.9601,E6,at,51
47:59:10,0.9512,E6,at,51
48:29:10,0.9471,E6,at,51
48:59:10,0.9503,E6,at,51
49:29:10,0.9543,E6,at,51
49:59:10,0.9551,E6,at,51
50:29:10,0.9584,E6,at,51
50:59:10,0.9593,E6,at,51
51:29:10,0.9589,E6,at,51
51:59:10,0.9511,E6,at,51
52:29:10,0.9511,E6,at,51
52:59:10,0.9488,E6,at,51
53:29:10,0.9439,E6,at,51
53:59:10,0.9416,E6,at,51
54:29:10,0.9357,E6,at,51
54:59:10,0.9343,E6,at,51
55:29:10,0.9392,E6,at,51
55:59:10,0.9421,E6,at,51
56:29:10,0.9429,E6,at,51
56:59:10,0.9404,E6,at,51
57:29:10,0.9394,E6,at,51
57:59:10,0.9394,E6,at,51
58:29:10,0.9348,E6,at,51
58:59:10,0.9276,E6,at,51
59:29:10,0.9277,E6,at,51
59:59:10,0.9203,E6,at,51
60:29:10,0.9165,E6,at,51
60:59:10,0.9174,E6,at,51
61:29:10,0.912,E6,at,51
61:59:10,0.9085,E6,at,51
62:29:10,0.9067,E6,at,51
62:59:10,0.901,E6,at,51
63:29:10,0.8975,E6,at,51
63:59:10,0.8941,E6,at,51
64:29:10,0.8875,E6,at,51
64:59:10,0.8871,E6,at,51
65:29:10,0.8865,E6,at,51
65:59:10,0.8849,E6,at,51
66:29:10,0.8798,E6,at,51
66:59:10,0.8764,E6,at,51
67:29:10,0.8752,E6,at,51
67:59:10,0.8697,E6,at,51
68:29:10,0.8672,E6,at,51
68:59:10,0.8658,E6,at,51
69:29:10,0.8659,E6,at,51
69:59:10,0.8658,E6,at,51
70:29:10,0.8633,E6,at,51
70:59:10,0.8606,E6,at,51
71:29:10,0.8575,E6,at,51
71:59:10,0.8552,E6,at,51
72:29:10,0.8483,E6,at,51
72:59:10,0.8476,E6,at,51
73:29:10,0.8471,E6,at,51
73:59:10,0.8485,E6,at,51
74:29:10,0.8408,E6,at,51
74:59:10,0.8428,E6,at,51
75:29:10,0.8399,E6,at,51
Unnamed: 152,,E6,at,51
0:29:10,0.086,E6,oa,51
0:59:10,0.087,E6,oa,51
1:29:10,0.087,E6,oa,51
1:59:10,0.086,E6,oa,51
2:29:10,0.086,E6,oa,51
2:59:10,0.085,E6,oa,51
3:29:10,0.085,E6,oa,51
3:59:10,0.085,E6,oa,51
4:29:10,0.085,E6,oa,51
4:59:10,0.085,E6,oa,51
5:29:10,0.085,E6,oa,51
5:59:10,0.085,E6,oa,51
6:29:10,0.09,E6,oa,51
6:59:10,0.095,E6,oa,51
7:29:10,0.097,E6,oa,51
7:59:10,0.098,E6,oa,51
8:29:10,0.1,E6,oa,51
8:59:10,0.102,E6,oa,51
9:29:10,0.106,E6,oa,51
9:59:10,0.108,E6,oa,51
10:29:10,0.112,E6,oa,51
10:59:10,0.116,E6,oa,51
11:29:10,0.121,E6,oa,51
11:59:10,0.126,E6,oa,51
12:29:10,0.133,E6,oa,51
12:59:10,0.139,E6,oa,51
13:29:10,0.144,E6,oa,51
13:59:10,0.15,E6,oa,51
14:29:10,0.157,E6,oa,51
14:59:10,0.162,E6,oa,51
15:29:10,0.168,E6,oa,51
15:59:10,0.169,E6,oa,51
16:29:10,0.175,E6,oa,51
16:59:10,0.183,E6,oa,51
17:29:10,0.191,E6,oa,51
17:59:10,0.201,E6,oa,51
18:29:10,0.213,E6,oa,51
18:59:10,0.227,E6,oa,51
19:29:10,0.242,E6,oa,51
19:59:10,0.26,E6,oa,51
20:29:10,0.272,E6,oa,51
20:59:10,0.285,E6,oa,51
21:29:10,0.301,E6,oa,51
21:59:10,0.318,E6,oa,51
22:29:10,0.345,E6,oa,51
22:59:10,0.415,E6,oa,51
23:29:10,0.384,E6,oa,51
23:59:10,0.41,E6,oa,51
24:29:10,0.513,E6,oa,51
24:59:10,0.595,E6,oa,51
25:29:10,0.646,E6,oa,51
25:59:10,0.69,E6,oa,51
26:29:10,0.719,E6,oa,51
26:59:10,0.733,E6,oa,51
27:29:10,0.757,E6,oa,51
27:59:10,0.77,E6,oa,51
28:29:10,0.79,E6,oa,51
28:59:10,0.792,E6,oa,51
29:29:10,0.843,E6,oa,51
29:59:10,0.833,E6,oa,51
30:29:10,0.855,E6,oa,51
30:59:10,0.862,E6,oa,51
31:29:10,0.881,E6,oa,51
31:59:10,0.904,E6,oa,51
32:29:10,0.937,E6,oa,51
32:59:10,0.955,E6,oa,51
33:29:10,0.969,E6,oa,51
33:59:10,0.963,E6,oa,51
34:29:10,0.987,E6,oa,51
34:59:10,0.969,E6,oa,51
35:29:10,0.999,E6,oa,51
35:59:10,1.007,E6,oa,51
36:29:10,1.02,E6,oa,51
36:59:10,1.04,E6,oa,51
37:29:10,1.051,E6,oa,51
37:59:10,1.071,E6,oa,51
38:29:10,1.066,E6,oa,51
38:59:10,1.081,E6,oa,51
39:29:10,1.079,E6,oa,51
39:59:10,1.105,E6,oa,51
40:29:10,1.117,E6,oa,51
40:59:10,1.126,E6,oa,51
41:29:10,1.121,E6,oa,51
41:59:10,1.143,E6,oa,51
42:29:10,1.208,E6,oa,51
42:59:10,1.194,E6,oa,51
43:29:10,1.177,E6,oa,51
43:59:10,1.183,E6,oa,51
44:29:10,1.158,E6,oa,51
44:59:10,1.187,E6,oa,51
45:29:10,1.152,E6,oa,51
45:59:10,1.162,E6,oa,51
46:29:10,1.145,E6,oa,51
46:59:10,1.137,E6,oa,51
47:29:10,1.128,E6,oa,51
47:59:10,1.126,E6,oa,51
48:29:10,1.121,E6,oa,51
48:59:10,1.171,E6,oa,51
49:29:10,1.172,E6,oa,51
49:59:10,1.118,E6,oa,51
50:29:10,1.143,E6,oa,51
50:59:10,1.103,E6,oa,51
51:29:10,1.151,E6,oa,51
51:59:10,1.155,E6,oa,51
52:29:10,1.15,E6,oa,51
52:59:10,1.16,E6,oa,51
53:29:10,1.131,E6,oa,51
53:59:10,1.151,E6,oa,51
54:29:10,1.123,E6,oa,51
54:59:10,1.149,E6,oa,51
55:29:10,1.127,E6,oa,51
55:59:10,1.144,E6,oa,51
56:29:10,1.118,E6,oa,51
56:59:10,1.115,E6,oa,51
57:29:10,1.097,E6,oa,51
57:59:10,1.115,E6,oa,51
58:29:10,1.079,E6,oa,51
58:59:10,1.086,E6,oa,51
59:29:10,1.065,E6,oa,51
59:59:10,1.068,E6,oa,51
60:29:10,1.081,E6,oa,51
60:59:10,1.088,E6,oa,51
61:29:10,1.044,E6,oa,51
61:59:10,1.041,E6,oa,51
62:29:10,1.063,E6,oa,51
62:59:10,1.022,E6,oa,51
63:29:10,1.046,E6,oa,51
63:59:10,1.028,E6,oa,51
64:29:10,1.017,E6,oa,51
64:59:10,1.032,E6,oa,51
65:29:10,1.048,E6,oa,51
65:59:10,1.015,E6,oa,51
66:29:10,1.038,E6,oa,51
66:59:10,1.029,E6,oa,51
67:29:10,1.029,E6,oa,51
67:59:10,1.009,E6,oa,51
68:29:10,1.021,E6,oa,51
68:59:10,1.03,E6,oa,51
69:29:10,1.01,E6,oa,51
69:59:10,1.014,E6,oa,51
70:29:10,1.002,E6,oa,51
70:59:10,1.011,E6,oa,51
71:29:10,1.014,E6,oa,51
71:59:10,1.001,E6,oa,51
72:29:10,0.993,E6,oa,51
72:59:10,0.989,E6,oa,51
73:29:10,0.984,E6,oa,51
73:59:10,0.977,E6,oa,51
74:29:10,0.979,E6,oa,51
74:59:10,0.985,E6,oa,51
75:29:10,0.969,E6,oa,51
0:29:10,0.1055,E7,at,54
0:59:10,0.1051,E7,at,54
1:29:10,0.1043,E7,at,54
1:59:10,0.103,E7,at,54
2:29:10,0.1021,E7,at,54
2:59:10,0.1009,E7,at,54
3:29:10,0.1005,E7,at,54
3:59:10,0.1,E7,at,54
4:29:10,0.0997,E7,at,54
4:59:10,0.0994,E7,at,54
5:29:10,0.0992,E7,at,54
5:59:10,0.0993,E7,at,54
6:29:10,0.0994,E7,at,54
6:59:10,0.1002,E7,at,54
7:29:10,0.1011,E7,at,54
7:59:10,0.1025,E7,at,54
8:29:10,0.1038,E7,at,54
8:59:10,0.1052,E7,at,54
9:29:10,0.1059,E7,at,54
9:59:10,0.1065,E7,at,54
10:29:10,0.107,E7,at,54
10:59:10,0.1077,E7,at,54
11:29:10,0.1083,E7,at,54
11:59:10,0.1088,E7,at,54
12:29:10,0.1081,E7,at,54
12:59:10,0.1063,E7,at,54
13:29:10,0.1061,E7,at,54
13:59:10,0.1052,E7,at,54
14:29:10,0.1038,E7,at,54
14:59:10,0.1046,E7,at,54
15:29:10,0.1028,E7,at,54
15:59:10,0.1032,E7,at,54
16:29:10,0.1029,E7,at,54
16:59:10,0.102,E7,at,54
17:29:10,0.1019,E7,at,54
17:59:10,0.1025,E7,at,54
18:29:10,0.1004,E7,at,54
18:59:10,0.0994,E7,at,54
19:29:10,0.0998,E7,at,54
19:59:10,0.0999,E7,at,54
20:29:10,0.0987,E7,at,54
20:59:10,0.0998,E7,at,54
21:29:10,0.0982,E7,at,54
21:59:10,0.0984,E7,at,54
22:29:10,0.1004,E7,at,54
22:59:10,0.0976,E7,at,54
23:29:10,0.0997,E7,at,54
23:59:10,0.0985,E7,at,54
24:29:10,0.1006,E7,at,54
24:59:10,0.0983,E7,at,54
25:29:10,0.0967,E7,at,54
25:59:10,0.0987,E7,at,54
26:29:10,0.0984,E7,at,54
26:59:10,0.0976,E7,at,54
27:29:10,0.0984,E7,at,54
27:59:10,0.097,E7,at,54
28:29:10,0.0981,E7,at,54
28:59:10,0.101,E7,at,54
29:29:10,0.1003,E7,at,54
29:59:10,0.0988,E7,at,54
30:29:10,0.0987,E7,at,54
30:59:10,0.0989,E7,at,54
31:29:10,0.0968,E7,at,54
31:59:10,0.0976,E7,at,54
32:29:10,0.1009,E7,at,54
32:59:10,0.0997,E7,at,54
33:29:10,0.0997,E7,at,54
33:59:10,0.0977,E7,at,54
34:29:10,0.0983,E7,at,54
34:59:10,0.0994,E7,at,54
35:29:10,0.0987,E7,at,54
35:59:10,0.1006,E7,at,54
36:29:10,0.0981,E7,at,54
36:59:10,0.0992,E7,at,54
37:29:10,0.1001,E7,at,54
37:59:10,0.0992,E7,at,54
38:29:10,0.0993,E7,at,54
38:59:10,0.0996,E7,at,54
39:29:10,0.1024,E7,at,54
39:59:10,0.1007,E7,at,54
40:29:10,0.1004,E7,at,54
40:59:10,0.1033,E7,at,54
41:29:10,0.0999,E7,at,54
41:59:10,0.1,E7,at,54
42:29:10,0.1009,E7,at,54
42:59:10,0.0995,E7,at,54
43:29:10,0.1006,E7,at,54
43:59:10,0.1012,E7,at,54
44:29:10,0.1021,E7,at,54
44:59:10,0.1009,E7,at,54
45:29:10,0.1024,E7,at,54
45:59:10,0.1008,E7,at,54
46:29:10,0.1018,E7,at,54
46:59:10,0.1021,E7,at,54
47:29:10,0.1012,E7,at,54
47:59:10,0.1015,E7,at,54
48:29:10,0.1036,E7,at,54
48:59:10,0.1018,E7,at,54
49:29:10,0.1054,E7,at,54
49:59:10,0.1029,E7,at,54
50:29:10,0.1048,E7,at,54
50:59:10,0.1025,E7,at,54
51:29:10,0.1033,E7,at,54
51:59:10,0.1027,E7,at,54
52:29:10,0.1031,E7,at,54
52:59:10,0.1038,E7,at,54
53:29:10,0.1023,E7,at,54
53:59:10,0.1029,E7,at,54
54:29:10,0.1017,E7,at,54
54:59:10,0.1034,E7,at,54
55:29:10,0.1054,E7,at,54
55:59:10,0.1028,E7,at,54
56:29:10,0.103,E7,at,54
56:59:10,0.1042,E7,at,54
57:29:10,0.1032,E7,at,54
57:59:10,0.1061,E7,at,54
58:29:10,0.1044,E7,at,54
58:59:10,0.1056,E7,at,54
59:29:10,0.1036,E7,at,54
59:59:10,0.103,E7,at,54
60:29:10,0.1044,E7,at,54
60:59:10,0.1045,E7,at,54
61:29:10,0.1033,E7,at,54
61:59:10,0.1032,E7,at,54
62:29:10,0.1045,E7,at,54
62:59:10,0.1024,E7,at,54
63:29:10,0.1017,E7,at,54
63:59:10,0.1028,E7,at,54
64:29:10,0.1018,E7,at,54
64:59:10,0.1015,E7,at,54
65:29:10,0.1026,E7,at,54
65:59:10,0.1024,E7,at,54
66:29:10,0.1031,E7,at,54
66:59:10,0.1022,E7,at,54
67:29:10,0.1041,E7,at,54
67:59:10,0.1027,E7,at,54
68:29:10,0.1018,E7,at,54
68:59:10,0.1019,E7,at,54
69:29:10,0.1039,E7,at,54
69:59:10,0.1028,E7,at,54
70:29:10,0.102,E7,at,54
70:59:10,0.1032,E7,at,54
71:29:10,0.1038,E7,at,54
71:59:10,0.1025,E7,at,54
72:29:10,0.1031,E7,at,54
72:59:10,0.1018,E7,at,54
73:29:10,0.1019,E7,at,54
73:59:10,0.1025,E7,at,54
