time,OD,name,species,description,figure
2.8363250000000004,0.10176920573236625,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.8530027777777773,0.10138819060116977,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.8696805555555556,0.10085008700042475,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.886363888888889,0.10074512965866367,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.9030444444444443,0.10095209397504479,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.919722222222222,0.10134359516234381,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.936411111111111,0.10121523469872185,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.9531,0.10175710841814989,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.969786111111111,0.10133957205093669,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.986475,0.10106051812476835,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.003163888888889,0.10066795443046961,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.0198527777777775,0.10068799679937812,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.0365388888888893,0.10031756966609895,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.053227777777778,0.1011958041873473,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.069916666666667,0.10128862033326436,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.086597222222222,0.1014418537285684,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.103286111111111,0.10154452853381812,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.1199749999999997,0.10119647417046074,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.136661111111111,0.10107156494935299,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.15335,0.10140697089656259,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.170033333333334,0.10102838571850836,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.1867194444444444,0.10137276537907858,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.2033972222222222,0.10204699292575703,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.220083333333333,0.10236565817290488,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.236769444444445,0.10424005306904927,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.253452777777778,0.10512137334117244,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.2701361111111114,0.10598703203823723,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.286825,0.10770649158714574,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.3035055555555557,0.11070858777670933,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.320186111111111,0.11263424967718483,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.3368638888888884,0.11400776922640032,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.3535527777777783,0.11542396476577443,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.370241666666667,0.11606586423644805,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.386936111111111,0.11371579953316124,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.403625,0.11133440127159999,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.420313888888889,0.10904354768705793,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.4369916666666667,0.10870740193020612,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.453683333333333,0.10747645168080044,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.470369444444444,0.10635333531958424,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.4870527777777776,0.10474250775827953,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.5037388888888885,0.10451310997208574,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.520427777777778,0.10357905129325973,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.5371055555555557,0.10326943796588517,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.5537944444444443,0.10505498070755181,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.570475,0.10562729935271253,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.5871527777777774,0.10678392559574479,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.603833333333333,0.10702104670558876,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.6205111111111115,0.10510186371521657,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.6371944444444444,0.10552435496176882,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.6538833333333334,0.10570420247353707,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.670575,0.10562318045925911,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.687258333333333,0.10494039060583171,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.703933333333333,0.1046243591093865,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.7206111111111113,0.10359398572478717,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
3.7372916666666667,0.10310111814933642,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
